## FlyBase D. melanogaster-Human Orthologs and associated diseases report
## Generated: Sun Mar 30 12:43:55 2025
## Using datasource: dbi:Pg:dbname=fb_2025_02_reporting;host=flysql25;port=5432...

##Dmel_gene_ID	Dmel_gene_symbol	Human_gene_HGNC_ID	Human_gene_OMIM_ID	Human_gene_symbol	DIOPT_score	OMIM_Phenotype_IDs	OMIM_Phenotype_IDs[name]
FBgn0052808	CG32808	HGNC:9486	MIM:613578	PRSS3	4		
FBgn0052808	CG32808	HGNC:6358	MIM:602673	KLK10	4		
FBgn0052808	CG32808	HGNC:9475	MIM:276000	PRSS1	4	167800	167800[PANCREATITIS, HEREDITARY; PCTT]
FBgn0052808	CG32808	HGNC:6369	MIM:605644	KLK8	5		
FBgn0052808	CG32808	HGNC:20453	MIM:610601	KLK15	5		
FBgn0052808	CG32808	HGNC:6365	MIM:603767	KLK4	5	204700	204700[AMELOGENESIS IMPERFECTA, HYPOMATURATION TYPE, IIA1; AI2A1]
FBgn0052808	CG32808	HGNC:6366	MIM:605643	KLK5	5		
FBgn0052808	CG32808	HGNC:6364	MIM:176820	KLK3	6		
FBgn0052808	CG32808	HGNC:6361	MIM:605505	KLK13	4		
FBgn0052808	CG32808	HGNC:6360	MIM:605539	KLK12	4		
FBgn0052808	CG32808	HGNC:6367	MIM:602652	KLK6	4		
FBgn0052808	CG32808	HGNC:6370	MIM:605504	KLK9	4		
FBgn0052808	CG32808	HGNC:6357	MIM:147910	KLK1	5	615953	615953[KALLIKREIN, DECREASED URINARY ACTIVITY OF]
FBgn0052808	CG32808	HGNC:6363	MIM:147960	KLK2	5		
FBgn0052808	CG32808	HGNC:6359	MIM:604434	KLK11	5	620507	620507[ICHTHYOSIS WITH ERYTHROKERATODERMA; IEKD]
FBgn0052808	CG32808	HGNC:9483	MIM:601564	PRSS2	4	167800	167800[PANCREATITIS, HEREDITARY; PCTT]
FBgn0052808	CG32808	HGNC:6368	MIM:604438	KLK7	5		
FBgn0052808	CG32808	HGNC:43788		PRSS3P2	3		
FBgn0027791	Ofut2	HGNC:14683	MIM:610249	POFUT2	14		
FBgn0027793	CG14787	HGNC:1811	MIM:603778	CDYL	3		
FBgn0027793	CG14787	HGNC:14601	MIM:608024	ECI2	3		
FBgn0027793	CG14787	HGNC:23030	MIM:618816	CDYL2	3		
FBgn0026873	MED18	HGNC:25944	MIM:612384	MED18	14		
FBgn0023513	CG14803	HGNC:21475	MIM:615614	MMS22L	10		
FBgn0014411	Vps26	HGNC:28119	MIM:610027	VPS26B	13		
FBgn0014411	Vps26	HGNC:12711	MIM:605506	VPS26A	11		
FBgn0023514	CG14805	HGNC:17956	MIM:620291	WDR18	14		
FBgn0029594	Coa8	HGNC:20492	MIM:616003	COA8	11	619061	619061[MITOCHONDRIAL COMPLEX IV DEFICIENCY, NUCLEAR TYPE 17; MC4DN17]
FBgn0023519	mRpL16	HGNC:14476	MIM:611829	MRPL16	14		
FBgn0023509	mip130	HGNC:30830	MIM:609375	LIN9	12		
FBgn0023510	Rbcn-3B	HGNC:26790	MIM:613214	WDR72	4	613211	613211[AMELOGENESIS IMPERFECTA, HYPOMATURATION TYPE, IIA3; AI2A3]
FBgn0023510	Rbcn-3B	HGNC:13490	MIM:613473	WDR7	14		
FBgn0023508	Ocrl	HGNC:6077	MIM:147264	INPP5B	13		
FBgn0023508	Ocrl	HGNC:8108	MIM:300535	OCRL	13	300555,309000	300555[DENT DISEASE 2; DENT2],309000[LOWE OCULOCEREBRORENAL SYNDROME; OCRL]
FBgn0023522	unmet	HGNC:23435	MIM:616552	CARNMT1	14		
FBgn0023521	CG3587	HGNC:25160		KTI12	14		
FBgn0025630	Rtca	HGNC:17981	MIM:611286	RTCA	14		
FBgn0025629	Mettl1	HGNC:7030	MIM:604466	METTL1	14		
FBgn0025625	Sik2	HGNC:13538	MIM:606495	MARK4	3		
FBgn0025625	Sik2	HGNC:21680	MIM:608973	SIK2	11		
FBgn0025625	Sik2	HGNC:6896	MIM:606511	MARK1	3		
FBgn0025625	Sik2	HGNC:3332	MIM:600526	MARK2	3		
FBgn0025625	Sik2	HGNC:6897	MIM:602678	MARK3	3	618283	618283[VISUAL IMPAIRMENT AND PROGRESSIVE PHTHISIS BULBI; VIPB]
FBgn0025625	Sik2	HGNC:11142	MIM:605705	SIK1	10	616341	616341[DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 30; DEE30]
FBgn0025625	Sik2	HGNC:0		SIK1B	10		
FBgn0025631	moody	HGNC:7463	MIM:600665	MTNR1A	5		
FBgn0025631	moody	HGNC:7464	MIM:600804	MTNR1B	4	125853	125853[TYPE 2 DIABETES MELLITUS; T2D]
FBgn0025631	moody	HGNC:4506	MIM:300207	GPR50	4		
FBgn0025631	moody	HGNC:4535	MIM:606383	GPR84	5		
FBgn0026878	CG4325	HGNC:30764	MIM:605958	TRAIP	4	616777	616777[SECKEL SYNDROME 9; SCKL9]
FBgn0000667	Actn	HGNC:166	MIM:604638	ACTN4	12	603278	603278[FOCAL SEGMENTAL GLOMERULOSCLEROSIS 1; FSGS1]
FBgn0000667	Actn	HGNC:164	MIM:102573	ACTN2	12	612158,618654,618655	612158[CARDIOMYOPATHY, DILATED, 1AA, WITH OR WITHOUT LEFT VENTRICULAR NONCOMPACTION; CMD1AA],618654[CONGENITAL MYOPATHY 8; CMYO8],618655[MYOPATHY, DISTAL, 6, ADULT-ONSET, AUTOSOMAL DOMINANT; MPD6]
FBgn0000667	Actn	HGNC:163	MIM:102575	ACTN1	13	615193	615193[BLEEDING DISORDER, PLATELET-TYPE, 15; BDPLT15]
FBgn0000667	Actn	HGNC:165	MIM:102574	ACTN3	12	617749	617749[ACTN3 DEFICIENCY]
FBgn0003964	usp	HGNC:10479	MIM:180247	RXRG	12		
FBgn0003964	usp	HGNC:10477	MIM:180245	RXRA	14		
FBgn0003964	usp	HGNC:7977	MIM:132880	NR2F6	3		
FBgn0003964	usp	HGNC:10478	MIM:180246	RXRB	12		
FBgn0003964	usp	HGNC:7976	MIM:107773	NR2F2	3	615779,618901	615779[CONGENITAL HEART DEFECTS, MULTIPLE TYPES, 4; CHTD4],618901[46,XX SEX REVERSAL 5; SRXX5]
FBgn0023545	PIG-K	HGNC:8965	MIM:605087	PIGK	14	618879	618879[NEURODEVELOPMENTAL DISORDER WITH HYPOTONIA AND CEREBELLAR ATROPHY, WITH OR WITHOUT SEIZURES; NEDHCAS]
FBgn0023520	CG3857	HGNC:25763	MIM:613176	SMG9	9	616920,619995	616920[HEART AND BRAIN MALFORMATION SYNDROME; HBMS],619995[NEURODEVELOPMENTAL DISORDER WITH INTENTION TREMOR, PYRAMIDAL SIGNS, DYSPRAXIA, AND OCULAR ANOMALIES; NEDITPO]
FBgn0023512	eIF2Bepsilon	HGNC:3261	MIM:603945	EIF2B5	12	620315	620315[LEUKOENCEPHALOPATHY WITH VANISHING WHITE MATTER 5; VWM5]
FBgn0023511	Edem1	HGNC:15877	MIM:610302	EDEM2	11		
FBgn0023511	Edem1	HGNC:18967	MIM:607673	EDEM1	5		
FBgn0023511	Edem1	HGNC:16787	MIM:610214	EDEM3	3	619493	619493[CONGENITAL DISORDER OF GLYCOSYLATION, TYPE 2v; CDG2V]
FBgn0023511	Edem1	HGNC:0		MMP24-AS1-EDEM2	8		
FBgn0023518	trr	HGNC:7133	MIM:602113	KMT2D	9	147920,620186	147920[KABUKI SYNDROME 1; KABUK1],620186[BRANCHIAL ARCH ABNORMALITIES, CHOANAL ATRESIA, ATHELIA, HEARING LOSS, AND HYPOTHYROIDISM SYNDROME; BCAHH]
FBgn0023518	trr	HGNC:13726	MIM:606833	KMT2C	10	617768	617768[KLEEFSTRA SYNDROME 2; KLEFS2]
FBgn0023518	trr	HGNC:7132	MIM:159555	KMT2A	3	605130	605130[WIEDEMANN-STEINER SYNDROME; WDSTS]
FBgn0023518	trr	HGNC:15840	MIM:606834	KMT2B	3	617284,619934	617284[DYSTONIA 28, CHILDHOOD-ONSET; DYT28],619934[INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 68; MRD68]
FBgn0026088	CG14818	HGNC:17823		BBLN	4		
FBgn0026089	CG14817	HGNC:14514	MIM:611997	MRPL57	9		
FBgn0023517	Pgam5	HGNC:28763	MIM:614939	PGAM5	13		
FBgn0023516	Pex5	HGNC:30024	MIM:611058	PEX5L	8		
FBgn0023516	Pex5	HGNC:9719	MIM:600414	PEX5	14	202370,214110,616716	202370[PEROXISOME BIOGENESIS DISORDER 2B; PBD2B],214110[PEROXISOME BIOGENESIS DISORDER 2A (ZELLWEGER); PBD2A],616716[RHIZOMELIC CHONDRODYSPLASIA PUNCTATA, TYPE 5; RCDP5]
FBgn0023515	Gcna	HGNC:15805	MIM:300369	GCNA	8	301077	301077[SPERMATOGENIC FAILURE, X-LINKED, 4; SPGFX4]
FBgn0028969	deltaCOP	HGNC:649	MIM:600820	ARCN1	14	617164	617164[SHORT STATURE-MICROGNATHIA SYNDROME; SSMG]
FBgn0026090	Lamtor5	HGNC:17955	MIM:608521	LAMTOR5	10		
FBgn0025624	CG4025	HGNC:28769	MIM:613360	DRAM2	12	616502	616502[CONE-ROD DYSTROPHY 21; CORD21]
FBgn0025624	CG4025	HGNC:25645	MIM:610776	DRAM1	12		
FBgn0025624	CG4025	HGNC:34415	MIM:617291	TMEM150B	5		
FBgn0025624	CG4025	HGNC:24677	MIM:616757	TMEM150A	4		
FBgn0025624	CG4025	HGNC:37263	MIM:617292	TMEM150C	4		
FBgn0040395	Unc-76	HGNC:3660	MIM:604826	FEZ2	14		
FBgn0040395	Unc-76	HGNC:3659	MIM:604825	FEZ1	11		
FBgn0000382	csw	HGNC:9644	MIM:176876	PTPN11	12	151100,156250,163950,607785	151100[LEOPARD SYNDROME 1; LPRD1],156250[METACHONDROMATOSIS; METCDS],163950[NOONAN SYNDROME 1; NS1],607785[JUVENILE MYELOMONOCYTIC LEUKEMIA; JMML]
FBgn0000382	csw	HGNC:9658	MIM:176883	PTPN6	10		
FBgn0023507	D2hgdh	HGNC:28358	MIM:609186	D2HGDH	14	600721	600721[D-2-HYDROXYGLUTARIC ACIDURIA 1; D2HGA1]
FBgn0023507	D2hgdh	HGNC:19708	MIM:607490	LDHD	4	245450	245450[D-LACTIC ACIDURIA WITH GOUT; DLACD]
FBgn0004654	Pgd	HGNC:8891	MIM:172200	PGD	14		
FBgn0023540	CG3630	HGNC:30655	MIM:609747	ABRA	8		
FBgn0025839	ND-B14.5A	HGNC:7691	MIM:602139	NDUFA7	13		
FBgn0011576	Cyp4d2	HGNC:23198	MIM:608614	CYP4V2	9	210370	210370[BIETTI CRYSTALLINE CORNEORETINAL DYSTROPHY; BCD]
FBgn0011576	Cyp4d2	HGNC:13265	MIM:611517	CYP4F11	7		
FBgn0011576	Cyp4d2	HGNC:26820	MIM:611495	CYP4F22	7	604777	604777[ICHTHYOSIS, CONGENITAL, AUTOSOMAL RECESSIVE 5; ARCI5]
FBgn0011576	Cyp4d2	HGNC:2645	MIM:604426	CYP4F2	7		
FBgn0011576	Cyp4d2	HGNC:2646	MIM:601270	CYP4F3	7		
FBgn0011576	Cyp4d2	HGNC:20244	MIM:614999	CYP4X1	6		
FBgn0011576	Cyp4d2	HGNC:2642	MIM:601310	CYP4A11	7		
FBgn0011576	Cyp4d2	HGNC:18857	MIM:611485	CYP4F12	7		
FBgn0011576	Cyp4d2	HGNC:20575	MIM:615341	CYP4A22	7		
FBgn0011576	Cyp4d2	HGNC:2644	MIM:124075	CYP4B1	7		
FBgn0011576	Cyp4d2	HGNC:2648	MIM:611545	CYP4F8	7		
FBgn0011576	Cyp4d2	HGNC:20583	MIM:618953	CYP4Z1	6		
FBgn0011576	Cyp4d2	HGNC:2594	MIM:107910	CYP19A1	4	613546	613546[AROMATASE DEFICIENCY]
FBgn0011576	Cyp4d2	HGNC:24426	MIM:618954	CYP4Z2P	3		
FBgn0015036	Cyp4ae1	HGNC:23198	MIM:608614	CYP4V2	8	210370	210370[BIETTI CRYSTALLINE CORNEORETINAL DYSTROPHY; BCD]
FBgn0015036	Cyp4ae1	HGNC:13265	MIM:611517	CYP4F11	5		
FBgn0015036	Cyp4ae1	HGNC:26820	MIM:611495	CYP4F22	5	604777	604777[ICHTHYOSIS, CONGENITAL, AUTOSOMAL RECESSIVE 5; ARCI5]
FBgn0015036	Cyp4ae1	HGNC:2645	MIM:604426	CYP4F2	5		
FBgn0015036	Cyp4ae1	HGNC:2646	MIM:601270	CYP4F3	5		
FBgn0015036	Cyp4ae1	HGNC:20244	MIM:614999	CYP4X1	5		
FBgn0015036	Cyp4ae1	HGNC:2642	MIM:601310	CYP4A11	5		
FBgn0015036	Cyp4ae1	HGNC:18857	MIM:611485	CYP4F12	5		
FBgn0015036	Cyp4ae1	HGNC:20575	MIM:615341	CYP4A22	6		
FBgn0015036	Cyp4ae1	HGNC:2644	MIM:124075	CYP4B1	5		
FBgn0015036	Cyp4ae1	HGNC:2648	MIM:611545	CYP4F8	5		
FBgn0015036	Cyp4ae1	HGNC:20583	MIM:618953	CYP4Z1	5		
FBgn0015036	Cyp4ae1	HGNC:24426	MIM:618954	CYP4Z2P	3		
FBgn0003116	pn	HGNC:13420	MIM:617413	PRUNE1	14	617481	617481[NEURODEVELOPMENTAL DISORDER WITH MICROCEPHALY, HYPOTONIA, AND VARIABLE BRAIN ANOMALIES; NMIHBA]
FBgn0003116	pn	HGNC:25209	MIM:610691	PRUNE2	3		
FBgn0023549	Mct1	HGNC:17027	MIM:607550	SLC16A10	5		
FBgn0023549	Mct1	HGNC:10923	MIM:300095	SLC16A2	5	300523	300523[ALLAN-HERNDON-DUDLEY SYNDROME; AHDS]
FBgn0023549	Mct1	HGNC:10924	MIM:603877	SLC16A3	7		
FBgn0023549	Mct1	HGNC:16270	MIM:610409	SLC16A8	8		
FBgn0023549	Mct1	HGNC:26417		SLC16A14	8		
FBgn0023549	Mct1	HGNC:23093	MIM:615765	SLC16A11	6		
FBgn0023549	Mct1	HGNC:23520	MIM:614242	SLC16A9	6		
FBgn0023549	Mct1	HGNC:10922	MIM:600682	SLC16A1	9	245340,610021,616095	245340[ERYTHROCYTE LACTATE TRANSPORTER DEFECT],610021[HYPERINSULINEMIC HYPOGLYCEMIA, FAMILIAL, 7; HHF7],616095[MONOCARBOXYLATE TRANSPORTER 1 DEFICIENCY; MCT1D]
FBgn0023549	Mct1	HGNC:10927	MIM:603880	SLC16A6	7		
FBgn0023549	Mct1	HGNC:10925	MIM:603878	SLC16A4	10		
FBgn0023549	Mct1	HGNC:31037		SLC16A13	8		
FBgn0023549	Mct1	HGNC:10926	MIM:603879	SLC16A5	8		
FBgn0023549	Mct1	HGNC:10928	MIM:603654	SLC16A7	9		
FBgn0023549	Mct1	HGNC:23094	MIM:611910	SLC16A12	10	612018	612018[CATARACT 47; CTRCT47]
FBgn0003048	pcx	HGNC:8736	MIM:617656	PCNX2	10		
FBgn0003048	pcx	HGNC:18760	MIM:617657	PCNX3	11		
FBgn0003048	pcx	HGNC:19740	MIM:617655	PCNX1	10		
FBgn0023527	CG3071	HGNC:25758	MIM:616194	UTP15	14		
FBgn0040391	CG2854	HGNC:25241	MIM:620787	TCAIM	12		
FBgn0003079	Raf	HGNC:1097	MIM:164757	BRAF	12	114500,115150,155600,211980,613706,613707	114500[COLORECTAL CANCER; CRC],115150[CARDIOFACIOCUTANEOUS SYNDROME 1; CFC1],155600[MELANOMA, CUTANEOUS MALIGNANT, SUSCEPTIBILITY TO, 1; CMM1],211980[LUNG CANCER],613706[NOONAN SYNDROME 7; NS7],613707[LEOPARD SYNDROME 3; LPRD3]
FBgn0003079	Raf	HGNC:9829	MIM:164760	RAF1	11	611553,611554,615916	611553[NOONAN SYNDROME 5; NS5],611554[LEOPARD SYNDROME 2; LPRD2],615916[CARDIOMYOPATHY, DILATED, 1NN; CMD1NN]
FBgn0003079	Raf	HGNC:646	MIM:311010	ARAF	11		
FBgn0040389	mRpL14	HGNC:14279	MIM:611827	MRPL14	14		
FBgn0023529	Grp170	HGNC:16931	MIM:601746	HYOU1	14	233600	233600[IMMUNODEFICIENCY 59 AND HYPOGLYCEMIA; IMD59]
FBgn0023528	CG2924	HGNC:37269	MIM:615832	UBE2QL1	3		
FBgn0023528	CG2924	HGNC:19248	MIM:612501	UBE2Q2	13		
FBgn0023528	CG2924	HGNC:15698	MIM:617429	UBE2Q1	12		
FBgn0027296	temp	HGNC:30449	MIM:621024	PTAR1	11		
FBgn0027296	temp	HGNC:9795	MIM:601905	RABGGTA	3		
FBgn0027296	temp	HGNC:3782	MIM:134635	FNTA	3		
FBgn0023524	CG3078	HGNC:12570	MIM:607995	UNC93A	4		
FBgn0023524	CG3078	HGNC:13481	MIM:608204	UNC93B1	3	610551	610551[ENCEPHALOPATHY, ACUTE, INFECTION-INDUCED (HERPES-SPECIFIC), SUSCEPTIBILITY TO, 1; IIAE1]
FBgn0023525	CG3191	HGNC:12404	MIM:600415	TTPA	4	277460	277460[ATAXIA WITH VITAMIN E DEFICIENCY; AVED]
FBgn0023525	CG3191	HGNC:16114		TTPAL	4		
FBgn0023525	CG3191	HGNC:10024	MIM:180090	RLBP1	4	136880,607475,607476	136880[FUNDUS ALBIPUNCTATUS],607475[BOTHNIA RETINAL DYSTROPHY],607476[NEWFOUNDLAND ROD-CONE DYSTROPHY; NFRCD]
FBgn0023525	CG3191	HGNC:23046	MIM:616945	CLVS2	4		
FBgn0023525	CG3191	HGNC:23139	MIM:611292	CLVS1	4		
FBgn0000377	crn	HGNC:15762	MIM:610952	CRNKL1	14		
FBgn0001330	kz	HGNC:17210	MIM:617362	DHX37	14	273250,618731	273250[46,XY SEX REVERSAL 11; SRXY11],618731[NEURODEVELOPMENTAL DISORDER WITH BRAIN ANOMALIES AND WITH OR WITHOUT VERTEBRAL OR CARDIAC ANOMALIES; NEDBAVC]
FBgn0001330	kz	HGNC:17211	MIM:605584	DHX38	3	618220	618220[RETINITIS PIGMENTOSA 84; RP84]
FBgn0001330	kz	HGNC:2738	MIM:603403	DHX15	3		
FBgn0001330	kz	HGNC:2739	MIM:603405	DHX16	3	618733	618733[NEUROMUSCULAR OCULOAUDITORY SYNDROME; NMOAS]
FBgn0001330	kz	HGNC:15861		DHX35	3		
FBgn0001330	kz	HGNC:16718	MIM:614405	DHX33	3		
FBgn0001330	kz	HGNC:2749	MIM:600396	DHX8	3		
FBgn0001330	kz	HGNC:18018	MIM:607570	DHX40	3		
FBgn0001330	kz	HGNC:16717	MIM:607960	DHX32	3		
FBgn0004397	Vinc	HGNC:12665	MIM:193065	VCL	12	611407,613255	611407[CARDIOMYOPATHY, DILATED, 1W; CMD1W],613255[CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 15; CMH15]
FBgn0023550	FarO	HGNC:26222	MIM:616107	FAR1	8	616154,619338	616154[PEROXISOMAL FATTY ACYL-CoA REDUCTASE 1 DISORDER; PFCRD],619338[CATARACTS, SPASTIC PARAPARESIS, AND SPEECH DELAY; CSPSD]
FBgn0023550	FarO	HGNC:25531	MIM:616156	FAR2	7		
FBgn0023542	Nmd3	HGNC:24250	MIM:611021	NMD3	14		
FBgn0023541	Cyp4d14	HGNC:23198	MIM:608614	CYP4V2	8	210370	210370[BIETTI CRYSTALLINE CORNEORETINAL DYSTROPHY; BCD]
FBgn0023541	Cyp4d14	HGNC:13265	MIM:611517	CYP4F11	6		
FBgn0023541	Cyp4d14	HGNC:26820	MIM:611495	CYP4F22	6	604777	604777[ICHTHYOSIS, CONGENITAL, AUTOSOMAL RECESSIVE 5; ARCI5]
FBgn0023541	Cyp4d14	HGNC:2645	MIM:604426	CYP4F2	6		
FBgn0023541	Cyp4d14	HGNC:2646	MIM:601270	CYP4F3	6		
FBgn0023541	Cyp4d14	HGNC:20244	MIM:614999	CYP4X1	5		
FBgn0023541	Cyp4d14	HGNC:2642	MIM:601310	CYP4A11	6		
FBgn0023541	Cyp4d14	HGNC:18857	MIM:611485	CYP4F12	6		
FBgn0023541	Cyp4d14	HGNC:20575	MIM:615341	CYP4A22	5		
FBgn0023541	Cyp4d14	HGNC:2644	MIM:124075	CYP4B1	6		
FBgn0023541	Cyp4d14	HGNC:2648	MIM:611545	CYP4F8	6		
FBgn0023541	Cyp4d14	HGNC:20583	MIM:618953	CYP4Z1	4		
FBgn0023541	Cyp4d14	HGNC:2594	MIM:107910	CYP19A1	4	613546	613546[AROMATASE DEFICIENCY]
FBgn0023541	Cyp4d14	HGNC:24426	MIM:618954	CYP4Z2P	3		
FBgn0005670	Cyp4d1	HGNC:23198	MIM:608614	CYP4V2	8	210370	210370[BIETTI CRYSTALLINE CORNEORETINAL DYSTROPHY; BCD]
FBgn0005670	Cyp4d1	HGNC:13265	MIM:611517	CYP4F11	6		
FBgn0005670	Cyp4d1	HGNC:26820	MIM:611495	CYP4F22	6	604777	604777[ICHTHYOSIS, CONGENITAL, AUTOSOMAL RECESSIVE 5; ARCI5]
FBgn0005670	Cyp4d1	HGNC:2645	MIM:604426	CYP4F2	6		
FBgn0005670	Cyp4d1	HGNC:2646	MIM:601270	CYP4F3	6		
FBgn0005670	Cyp4d1	HGNC:20244	MIM:614999	CYP4X1	5		
FBgn0005670	Cyp4d1	HGNC:2642	MIM:601310	CYP4A11	6		
FBgn0005670	Cyp4d1	HGNC:18857	MIM:611485	CYP4F12	6		
FBgn0005670	Cyp4d1	HGNC:20575	MIM:615341	CYP4A22	6		
FBgn0005670	Cyp4d1	HGNC:2644	MIM:124075	CYP4B1	6		
FBgn0005670	Cyp4d1	HGNC:2648	MIM:611545	CYP4F8	6		
FBgn0005670	Cyp4d1	HGNC:20583	MIM:618953	CYP4Z1	5		
FBgn0005670	Cyp4d1	HGNC:2594	MIM:107910	CYP19A1	4	613546	613546[AROMATASE DEFICIENCY]
FBgn0005670	Cyp4d1	HGNC:24426	MIM:618954	CYP4Z2P	3		
FBgn0004655	wapl	HGNC:23293	MIM:610754	WAPL	10		
FBgn0013432	bcn92	HGNC:21365	MIM:613311	LYRM4	12	615595	615595[COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 19; COXPD19]
FBgn0004861	ph-p	HGNC:15682	MIM:620031	PHC3	8		
FBgn0004861	ph-p	HGNC:3183	MIM:602979	PHC2	7		
FBgn0004861	ph-p	HGNC:3182	MIM:602978	PHC1	6	615414	615414[MICROCEPHALY 11, PRIMARY, AUTOSOMAL RECESSIVE; MCPH11]
FBgn0004860	ph-d	HGNC:15682	MIM:620031	PHC3	8		
FBgn0004860	ph-d	HGNC:3183	MIM:602979	PHC2	7		
FBgn0004860	ph-d	HGNC:3182	MIM:602978	PHC1	6	615414	615414[MICROCEPHALY 11, PRIMARY, AUTOSOMAL RECESSIVE; MCPH11]
FBgn0040394	CG16903	HGNC:1581	MIM:123838	CCNC	3		
FBgn0040394	CG16903	HGNC:20569	MIM:613384	CCNL1	9		
FBgn0040394	CG16903	HGNC:1599	MIM:143055	CCNT1	3		
FBgn0040394	CG16903	HGNC:1600	MIM:603862	CCNT2	3		
FBgn0040394	CG16903	HGNC:1596	MIM:603544	CCNK	3	618147	618147[INTELLECTUAL DEVELOPMENTAL DISORDER WITH HYPERTELORISM AND DISTINCTIVE FACIES; IDDHDF]
FBgn0040394	CG16903	HGNC:20570	MIM:613482	CCNL2	9		
FBgn0040066	wds	HGNC:12757	MIM:609012	WDR5	13		
FBgn0040066	wds	HGNC:17826		WDR5B	9		
FBgn0040336	Seipin	HGNC:15832	MIM:606158	BSCL2	12	269700,270685,615924,619112	269700[LIPODYSTROPHY, CONGENITAL GENERALIZED, TYPE 2; CGL2],270685[SPASTIC PARAPLEGIA 17, AUTOSOMAL DOMINANT; SPG17],615924[ENCEPHALOPATHY, PROGRESSIVE, WITH OR WITHOUT LIPODYSTROPHY; PELD],619112[NEURONOPATHY, DISTAL HEREDITARY MOTOR, AUTOSOMAL DOMINANT 13; HMND13]
FBgn0040333	brv3	HGNC:9015	MIM:604670	PKDREJ	4		
FBgn0040333	brv3	HGNC:9011	MIM:604532	PKD2L1	3		
FBgn0040333	brv3	HGNC:21715	MIM:607894	PKD1L2	3		
FBgn0040333	brv3	HGNC:18053	MIM:609721	PKD1L1	3	617205	617205[HETEROTAXY, VISCERAL, 8, AUTOSOMAL; HTX8]
FBgn0040333	brv3	HGNC:9008	MIM:601313	PKD1	3	173900	173900[POLYCYSTIC KIDNEY DISEASE 1 WITH OR WITHOUT POLYCYSTIC LIVER DISEASE; PKD1]
FBgn0040333	brv3	HGNC:21716	MIM:607895	PKD1L3	4		
FBgn0040334	Tsp3A	HGNC:23298	MIM:613140	TSPAN15	4		
FBgn0040334	Tsp3A	HGNC:13594	MIM:620446	TSPAN17	6		
FBgn0040334	Tsp3A	HGNC:28743	MIM:610120	TSPAN33	12		
FBgn0040334	Tsp3A	HGNC:23303		TSPAN14	6		
FBgn0040334	Tsp3A	HGNC:17753	MIM:613136	TSPAN5	6		
FBgn0040334	Tsp3A	HGNC:29942		TSPAN10	3		
FBgn0040334	Tsp3A	HGNC:10254	MIM:180721	ROM1	3	608133	608133[RETINITIS PIGMENTOSA 7; RP7]
FBgn0029629	eIF3g1	HGNC:3274	MIM:603913	EIF3G	14		
FBgn0011566	Smyd3	HGNC:15513	MIM:608783	SMYD3	14		
FBgn0011566	Smyd3	HGNC:21067	MIM:619134	SMYD4	3		
FBgn0011566	Smyd3	HGNC:20982	MIM:610663	SMYD2	9		
FBgn0011566	Smyd3	HGNC:20986	MIM:606846	SMYD1	9		
FBgn0011606	Klp3A	HGNC:19349	MIM:608283	KIF21A	4	135700	135700[FIBROSIS OF EXTRAOCULAR MUSCLES, CONGENITAL, 1; CFEOM1]
FBgn0011606	Klp3A	HGNC:29442	MIM:608322	KIF21B	4		
FBgn0011606	Klp3A	HGNC:13339	MIM:300521	KIF4A	12	300923,313490	300923[INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED 100; XLID100],313490[TAURODONTISM, MICRODONTIA, AND DENS INVAGINATUS; TMDI]
FBgn0011606	Klp3A	HGNC:6322	MIM:609184	KIF4B	11		
FBgn0011606	Klp3A	HGNC:18632	MIM:611253	KIF27	3		
FBgn0011606	Klp3A	HGNC:30497	MIM:611254	KIF7	3	200990,607131,614120	200990[ACROCALLOSAL SYNDROME; ACLS],607131[AL-GAZALI-BAKALINOVA SYNDROME; AGBK],614120[HYDROLETHALUS SYNDROME 2; HLS2]
FBgn0040375	CG13760	HGNC:14237	MIM:619171	GUCD1	14		
FBgn0040377	Vha36-3	HGNC:13527	MIM:609398	ATP6V1D	12		
FBgn0040388	boi	HGNC:17104	MIM:608707	CDON	4	614226	614226[HOLOPROSENCEPHALY 11; HPE11]
FBgn0040388	boi	HGNC:17173	MIM:608708	BOC	4		
FBgn0003714	tko	HGNC:10380	MIM:603021	MRPS12	13		
FBgn0001150	gt	HGNC:2697	MIM:124097	DBP	3		
FBgn0001150	gt	HGNC:4977	MIM:142385	HLF	3		
FBgn0001150	gt	HGNC:11722	MIM:188595	TEF	3		
FBgn0003371	sgg	HGNC:4617	MIM:605004	GSK3B	11		
FBgn0003371	sgg	HGNC:4616	MIM:606784	GSK3A	10		
FBgn0003068	per	HGNC:8846	MIM:603426	PER2	8	604348	604348[ADVANCED SLEEP PHASE SYNDROME, FAMILIAL, 1; FASPS1]
FBgn0003068	per	HGNC:8845	MIM:602260	PER1	9		
FBgn0003068	per	HGNC:8847	MIM:603427	PER3	9	616882	616882[ADVANCED SLEEP PHASE SYNDROME, FAMILIAL, 3; FASPS3]
FBgn0024993	Lint-O	HGNC:17958	MIM:620206	SAMD1	3		
FBgn0024993	Lint-O	HGNC:24582	MIM:620800	SAMD13	4		
